"id","latitude","longitude","year","name","maturity","bottom_depth","surface_temperature","bottom_temperature","haul","cpue"
186676,57.48768,-168.74749,1995,"hair crab","Total male",71,4.7,0.4,94,503
186677,57.51074,-169.36164,1995,"hair crab","Total male",70,5.1,0.3,106,874
186678,57.50891,-169.98008,1995,"hair crab","Total male",68,5.1,0.8,107,580
186679,57.49325,-170.5362,1995,"hair crab","Total male",71,5.9,1.9,124,123
186680,58.00412,-168.43429,1995,"hair crab","Total male",68,5.3,0.3,91,225
186681,58.00543,-169.05956,1995,"hair crab","Total male",70,5.5,-0.2,103,140
186682,57.83815,-169.35397,1995,"hair crab","Total male",64,5.3,0.2,104,644
186683,57.8373,-170.03408,1995,"hair crab","Total male",71,6,0.1,109,69
186684,58.32971,-167.19894,1995,"hair crab","Total male",49,3.6,1.5,69,73
186685,58.32698,-166.55817,1995,"hair crab","Total male",44,3,2.9,71,222
186686,58.3262,-165.93201,1995,"hair crab","Total male",40,3.1,2.7,63,74
186687,58.66636,-167.88212,1995,"hair crab","Total male",46,2.2,,76,147
186688,58.6689,-167.2311,1995,"hair crab","Total male",40,3.8,3.5,68,147
186689,58.66035,-169.15588,1995,"hair crab","Total male",60,5,-0.2,101,87
186690,58.66476,-169.80983,1995,"hair crab","Total male",66,5.8,-1,113,74
186691,58.67205,-170.43359,1995,"hair crab","Total male",71,4.4,-1.1,128,64
186692,59.01829,-167.88458,1995,"hair crab","Total male",40,3.5,3.6,90,434
186693,59.006,-168.54298,1995,"hair crab","Total male",44,3.9,3,88,1017
186694,59.00673,-169.18122,1995,"hair crab","Total male",51,5.1,1.1,100,264
186695,59.00497,-170.47982,1995,"hair crab","Total male",70,4.6,-1.2,129,72
186696,59.33016,-167.91127,1995,"hair crab","Total male",37,3.5,3.2,91,233
186697,59.33198,-168.57592,1995,"hair crab","Total male",40,3.6,,87,3366
186698,59.32204,-169.23459,1995,"hair crab","Total male",48,4.7,1.5,99,157
186699,59.33915,-170.52404,1995,"hair crab","Total male",66,5,-1.3,130,69
186700,59.66465,-167.94941,1995,"hair crab","Total male",33,4.2,3.8,92,601
186701,59.67473,-168.5933,1995,"hair crab","Total male",37,3.9,,86,1566
186702,59.67068,-169.27116,1995,"hair crab","Total male",46,4.5,1.9,98,540
186872,60.00238,-168.62922,1995,"hair crab","Total male",37,4.2,3.7,85,248
186873,59.95998,-169.31642,1995,"hair crab","Total male",44,4,1.2,97,232
187374,55.98573,-162.26976,1995,"hair crab","Total male",68,7.1,1.9,25,70
187375,56.43267,-169.42809,1995,"hair crab","Total male",104,6.9,2.7,101,81
187376,56.67308,-162.78054,1995,"hair crab","Total male",70,5,1.1,26,71
187377,56.65369,-162.1691,1995,"hair crab","Total male",73,6.1,1.4,23,81
187548,56.67459,-160.98417,1995,"hair crab","Total male",68,5.1,1.9,11,161
187549,56.68159,-169.56579,1995,"hair crab","Total male",79,5.3,1,102,1104
188464,55.66645,-162.85076,1995,"hair crab","Total male",48,6.4,2.2,30,122
189898,55.98573,-162.26976,1995,"hair crab","Total female",68,7.1,1.9,25,70
189899,58.66035,-169.15588,1995,"hair crab","Total female",60,5,-0.2,101,87
189900,59.00673,-169.18122,1995,"hair crab","Total female",51,5.1,1.1,100,264
189901,59.0156,-169.84782,1995,"hair crab","Total female",62,5.7,-0.6,114,80
189902,59.00497,-170.47982,1995,"hair crab","Total female",70,4.6,-1.2,129,143
189903,56.32022,-162.22495,1995,"hair crab","Total female",77,6.5,1.6,24,77
189904,56.65369,-162.1691,1995,"hair crab","Total female",73,6.1,1.4,23,81
189905,56.99754,-167.70477,1995,"hair crab","Total female",75,4.7,0.3,82,67
189906,56.98662,-169.57598,1995,"hair crab","Total female",59,6.8,0.9,104,77
189907,57.32671,-168.98041,1995,"hair crab","Total female",70,5.1,0.3,107,142
189908,57.65528,-168.41801,1995,"hair crab","Total female",70,5.1,,93,72
189909,57.48768,-168.74749,1995,"hair crab","Total female",71,4.7,0.4,94,72
189910,57.83815,-169.35397,1995,"hair crab","Total female",64,5.3,0.2,104,72
193631,59.33198,-168.57592,1995,"hair crab","Total female",40,3.6,,87,168
193632,59.32204,-169.23459,1995,"hair crab","Total female",48,4.7,1.5,99,157
193633,59.67068,-169.27116,1995,"hair crab","Total female",46,4.5,1.9,98,154
193634,60.00238,-168.62922,1995,"hair crab","Total female",37,4.2,3.7,85,83
193635,59.95998,-169.31642,1995,"hair crab","Total female",44,4,1.2,97,77
193647,60.16009,-173.027,1995,"hair crab","Total female",59,7,,162,74
186723,57.33025,-164.61443,1996,"hair crab","Total male",69,5.5,2.5,45,162
186724,57.33561,-163.38703,1996,"hair crab","Total male",54,5.4,4,32,104
186725,57.33684,-162.14958,1996,"hair crab","Total male",49,4.9,4.6,20,81
186726,57.33121,-160.29069,1996,"hair crab","Total male",59,4.5,4.5,8,214
186727,57.3317,-168.35289,1996,"hair crab","Total male",73,6.4,3.6,96,70
186728,57.3369,-168.98555,1996,"hair crab","Total male",74,6.6,4,99,2075
186729,57.33964,-169.61438,1996,"hair crab","Total male",64,6.6,4.1,108,222
186730,57.3424,-170.25218,1996,"hair crab","Total male",60,6.7,6.2,114,71
186731,57.16804,-168.61966,1996,"hair crab","Total male",75,7,4,97,136
186732,57.15907,-169.3137,1996,"hair crab","Total male",74,6.6,4.5,100,97
186733,57.1657,-169.86845,1996,"hair crab","Total male",52,6,5.6,107,2781
186734,57.16942,-170.49374,1996,"hair crab","Total male",60,6.9,6.3,112,94
186735,57.64299,-167.75384,1996,"hair crab","Total male",71,4.4,2.8,79,84
186736,57.66718,-164.61315,1996,"hair crab","Total male",54,4.2,4,44,82
186737,57.66449,-168.39524,1996,"hair crab","Total male",70,5.5,2.8,94,154
186738,57.65964,-169.03265,1996,"hair crab","Total male",70,5.3,2.5,97,214
186739,57.66603,-169.65086,1996,"hair crab","Total male",71,7.3,3.3,110,76
186740,57.50162,-168.74263,1996,"hair crab","Total male",71,5.6,3.1,95,154
186741,57.50596,-169.35445,1996,"hair crab","Total male",67,6.2,4,98,1392
186742,57.51408,-169.99123,1996,"hair crab","Total male",71,7.8,3.7,109,303
187380,56.32708,-162.21883,1996,"hair crab","Total male",78,4.3,4.3,23,146
187381,56.32463,-161.60081,1996,"hair crab","Total male",65,5,4.7,11,80
187382,56.4263,-169.48675,1996,"hair crab","Total male",106,8.5,3.8,106,225
187383,56.33594,-170.08238,1996,"hair crab","Total male",110,8.4,4,107,65
187417,56.65305,-161.54793,1996,"hair crab","Total male",88,4.7,3.4,12,69
187418,56.66975,-160.97117,1996,"hair crab","Total male",70,4.6,4.4,11,138
187419,56.65298,-160.35798,1996,"hair crab","Total male",55,4.9,5.3,10,259
187420,56.68087,-169.51008,1996,"hair crab","Total male",80,7.1,5.6,104,725
187421,57.00844,-167.68853,1996,"hair crab","Total male",75,6.4,,77,148
187422,56.98643,-162.798,1996,"hair crab","Total male",60,4.8,4.4,23,132
187423,56.99289,-162.16805,1996,"hair crab","Total male",61,4.3,4.5,21,71
187424,57.00202,-160.9331,1996,"hair crab","Total male",69,4.2,4.2,12,145
187425,57.00096,-159.7143,1996,"hair crab","Total male",58,4.9,4.7,8,70
187426,56.98721,-168.95499,1996,"hair crab","Total male",81,7.6,3.4,101,74
187427,57.0047,-169.5525,1996,"hair crab","Total male",61,6.3,5.4,106,843
187428,57.00617,-170.1425,1996,"hair crab","Total male",68,7.8,5.8,111,1937
187429,56.84612,-169.90783,1996,"hair crab","Total male",72,7.7,4.9,105,5820
187430,57.32334,-167.7237,1996,"hair crab","Total male",74,4.9,2.5,78,288
187431,57.33606,-167.11497,1996,"hair crab","Total male",71,4.8,2.8,76,82
187432,57.32657,-166.49884,1996,"hair crab","Total male",70,4.3,1.6,64,164
188516,58.00423,-165.89641,1996,"hair crab","Total male",57,5.3,3.5,63,145
188517,57.83212,-168.74226,1996,"hair crab","Total male",69,5.3,2.1,93,73
188518,57.81728,-169.36202,1996,"hair crab","Total male",67,5.3,2.6,96,343
188519,58.34565,-167.86504,1996,"hair crab","Total male",69,4.5,2.3,81,74
188520,58.33589,-167.18637,1996,"hair crab","Total male",52,4.4,3.9,79,151
188521,58.34702,-166.55398,1996,"hair crab","Total male",48,4.7,3.2,67,79
188522,58.33591,-165.91724,1996,"hair crab","Total male",45,5.3,3.7,64,82
188523,58.33004,-168.45638,1996,"hair crab","Total male",65,4.5,1.8,91,65
188524,58.67692,-167.87527,1996,"hair crab","Total male",61,4.3,2.3,82,297
188525,58.67137,-167.2205,1996,"hair crab","Total male",44,5,4.4,80,75
188533,58.66506,-168.49407,1996,"hair crab","Total male",54,3.8,3.6,90,433
188534,58.66972,-169.13883,1996,"hair crab","Total male",65,3.7,1.3,93,73
188535,59.02113,-167.87018,1996,"hair crab","Total male",40,4.1,4.8,83,73
188536,59.00031,-168.53329,1996,"hair crab","Total male",46,4.2,3.9,89,1433
188537,58.99198,-169.21258,1996,"hair crab","Total male",57,3.5,2.8,92,1371
188538,58.99744,-169.81995,1996,"hair crab","Total male",64,5.7,1.9,115,71
188539,59.00123,-170.46956,1996,"hair crab","Total male",73,5.6,0.7,121,71
188540,59.34956,-167.93039,1996,"hair crab","Total male",42,4.1,4.6,84,339
188541,59.3342,-168.57404,1996,"hair crab","Total male",41,4.3,3.6,88,1798
188552,59.66112,-167.96367,1996,"hair crab","Total male",38,4.5,5,85,81
188553,59.66551,-168.62249,1996,"hair crab","Total male",39,4.1,3.6,87,278
188554,59.65182,-169.26716,1996,"hair crab","Total male",50,3.8,2.9,90,74
188555,59.66625,-169.9058,1996,"hair crab","Total male",57,5.4,1.8,117,151
188556,59.99539,-168.6589,1996,"hair crab","Total male",39,4.4,3.6,86,480
188557,59.98785,-169.30375,1996,"hair crab","Total male",44,4.2,,89,150
188759,60.16416,-172.33192,1996,"hair crab","Total male",57,5.2,3.1,127,73
188760,60.67053,-172.78512,1996,"hair crab","Total male",46,5.3,3.2,128,74
188761,61.00028,-172.80021,1996,"hair crab","Total male",68,6.8,1.3,129,72
193668,56.00062,-163.40349,1996,"hair crab","Total female",87,8.2,3.2,28,123
193669,56.32463,-161.60081,1996,"hair crab","Total female",65,5,4.7,11,160
193685,56.66975,-160.97117,1996,"hair crab","Total female",70,4.6,4.4,11,69
193686,56.65298,-160.35798,1996,"hair crab","Total female",55,4.9,5.3,10,65
193687,57.00844,-167.68853,1996,"hair crab","Total female",75,6.4,,77,74
193688,57.00738,-167.0892,1996,"hair crab","Total female",74,5.7,3.1,75,69
193689,57.00333,-163.38514,1996,"hair crab","Total female",67,5,3.5,31,80
193690,56.99289,-162.16805,1996,"hair crab","Total female",61,4.3,4.5,21,143
193691,56.97806,-160.33879,1996,"hair crab","Total female",62,4.3,,9,149
193692,57.0047,-169.5525,1996,"hair crab","Total female",61,6.3,5.4,106,187
193693,57.00617,-170.1425,1996,"hair crab","Total female",68,7.8,5.8,111,74
193698,57.33121,-160.29069,1996,"hair crab","Total female",59,4.5,4.5,8,71
193699,57.3317,-168.35289,1996,"hair crab","Total female",73,6.4,3.6,96,70
193700,57.3369,-168.98555,1996,"hair crab","Total female",74,6.6,4,99,622
193701,57.33964,-169.61438,1996,"hair crab","Total female",64,6.6,4.1,108,148
193702,57.64299,-167.75384,1996,"hair crab","Total female",71,4.4,2.8,79,84
193703,57.66879,-167.13763,1996,"hair crab","Total female",66,4.1,1,77,77
193704,57.66603,-169.65086,1996,"hair crab","Total female",71,7.3,3.3,110,76
193705,57.50596,-169.35445,1996,"hair crab","Total female",67,6.2,4,98,440
193706,57.51408,-169.99123,1996,"hair crab","Total female",71,7.8,3.7,109,303
193713,58.33004,-168.45638,1996,"hair crab","Total female",65,4.5,1.8,91,65
193716,58.66933,-169.79172,1996,"hair crab","Total female",68,5.4,1.2,114,70
193717,59.00031,-168.53329,1996,"hair crab","Total female",46,4.2,3.9,89,72
193725,59.99539,-168.6589,1996,"hair crab","Total female",39,4.4,3.6,86,69
186952,59.99954,-168.63143,1997,"hair crab","Total male",40,6.3,2.4,102,84
186953,59.99741,-169.28785,1997,"hair crab","Total male",46,6.6,0.7,103,317
186954,60.3346,-169.32632,1997,"hair crab","Total male",43,7.1,0.3,101,76
188788,55.6753,-162.86671,1997,"hair crab","Total male",55,7.6,3.3,25,169
188789,56.0123,-163.9587,1997,"hair crab","Total male",90,8.8,2.2,29,73
188790,55.998,-162.24749,1997,"hair crab","Total male",72,7.6,3.1,24,151
188791,56.30006,-164.5923,1997,"hair crab","Total male",89,9,2,49,73
188792,56.32957,-162.8059,1997,"hair crab","Total male",78,8.1,2.2,25,212
188793,56.33283,-162.20879,1997,"hair crab","Total male",82,8.2,2.4,23,269
188794,56.34715,-161.60394,1997,"hair crab","Total male",62,7.7,3.2,11,63
188966,56.33371,-170.09211,1997,"hair crab","Total male",107,8.7,4,119,68
188967,56.66839,-160.99331,1997,"hair crab","Total male",67,8,3,11,83
188968,56.67205,-169.50589,1997,"hair crab","Total male",79,7.6,5.1,117,764
188993,57.00846,-167.70407,1997,"hair crab","Total male",77,7.4,2.2,72,74
188994,56.99976,-162.17169,1997,"hair crab","Total male",62,8.1,1.7,21,142
188995,57.00228,-160.95071,1997,"hair crab","Total male",63,8.8,2.6,12,166
188996,56.98574,-160.32593,1997,"hair crab","Total male",61,9.9,2.8,9,133
188997,57.00264,-168.35,1997,"hair crab","Total male",79,8.3,2.8,81,215
188998,57.00003,-169.54323,1997,"hair crab","Total male",60,6.6,2.8,110,296
188999,57.00109,-170.1738,1997,"hair crab","Total male",70,5.9,3.7,112,2259
189000,56.82884,-169.90625,1997,"hair crab","Total male",72,7.1,4.9,116,856
189001,57.32016,-167.73438,1997,"hair crab","Total male",76,7.4,1.7,71,147
189002,57.33123,-161.52814,1997,"hair crab","Total male",57,8.9,2.2,14,251
189003,57.33478,-160.9298,1997,"hair crab","Total male",62,9.4,2.6,13,244
189004,57.33698,-168.97891,1997,"hair crab","Total male",72,7.2,2.2,84,866
189005,57.32941,-169.60418,1997,"hair crab","Total male",61,8.8,2,115,534
189006,57.32517,-170.25365,1997,"hair crab","Total male",56,6.5,4.1,116,574
189198,57.17121,-168.63253,1997,"hair crab","Total male",75,8.2,2.6,82,228
189199,57.15146,-169.87746,1997,"hair crab","Total male",52,5.3,4.7,111,2296
189200,57.11684,-170.46659,1997,"hair crab","Total male",50,4.9,4.4,111,1435
189201,57.64825,-167.77303,1997,"hair crab","Total male",70,7.4,1,70,79
189202,57.6676,-165.89828,1997,"hair crab","Total male",66,8.5,1,63,78
189203,57.66424,-164.62931,1997,"hair crab","Total male",53,7.9,2.4,45,77
189204,57.66631,-168.40499,1997,"hair crab","Total male",70,7.2,1.9,85,83
189205,57.49323,-168.74251,1997,"hair crab","Total male",71,7.8,2.1,84,112
189206,57.49712,-169.36571,1997,"hair crab","Total male",72,6.8,1.5,85,2368
189207,57.50349,-169.9807,1997,"hair crab","Total male",68,7.7,2.5,114,534
189208,57.99918,-167.17338,1997,"hair crab","Total male",66,7.3,0.8,67,74
189209,58.0018,-166.52314,1997,"hair crab","Total male",62,8.1,0.9,66,146
189210,57.99454,-165.2755,1997,"hair crab","Total male",51,8,2.1,46,80
189211,57.99634,-168.43865,1997,"hair crab","Total male",68,7.2,1,87,75
189223,57.8329,-169.38153,1997,"hair crab","Total male",64,6.6,0.8,87,70
189224,57.83015,-169.97872,1997,"hair crab","Total male",71,8.1,2.1,112,64
189225,58.32985,-167.83223,1997,"hair crab","Total male",60,6.4,1.2,68,70
189226,58.33825,-167.18703,1997,"hair crab","Total male",54,6.7,1.8,66,78
189227,58.32995,-166.55012,1997,"hair crab","Total male",49,6.8,2.4,67,148
189228,58.66923,-167.86284,1997,"hair crab","Total male",46,4.4,3.5,90,74
189229,58.66336,-167.22329,1997,"hair crab","Total male",43,4.9,4.4,91,75
189230,58.66694,-166.57107,1997,"hair crab","Total male",41,6.9,4.3,92,78
189231,58.66983,-168.49442,1997,"hair crab","Total male",53,5.5,2.2,89,301
189232,58.65443,-169.13069,1997,"hair crab","Total male",63,6.8,0.4,90,77
189233,58.67049,-169.7864,1997,"hair crab","Total male",66,7.3,0.3,107,70
189234,59.02848,-167.24193,1997,"hair crab","Total male",40,5,4.1,94,79
189856,58.99764,-168.54678,1997,"hair crab","Total male",46,3.3,2.6,92,626
189857,58.99548,-169.17401,1997,"hair crab","Total male",55,5.5,0.9,91,363
189858,58.9991,-169.83713,1997,"hair crab","Total male",63,7.1,-0.1,106,69
189859,59.33785,-167.93681,1997,"hair crab","Total male",40,5.5,3.6,99,165
189860,59.3398,-168.55687,1997,"hair crab","Total male",43,4.9,3.2,100,385
189861,59.34046,-169.23754,1997,"hair crab","Total male",50,6.7,1.7,105,398
189862,59.68167,-168.59453,1997,"hair crab","Total male",41,3.6,2.8,101,644
189863,59.66521,-169.27183,1997,"hair crab","Total male",48,5.9,1.8,104,390
193597,57.65634,-169.65671,1997,"hair crab","Total female",70,8.2,1.3,113,320
193598,57.49323,-168.74251,1997,"hair crab","Total female",71,7.8,2.1,84,112
193599,57.49712,-169.36571,1997,"hair crab","Total female",72,6.8,1.5,85,76
193609,59.33785,-167.93681,1997,"hair crab","Total female",40,5.5,3.6,99,82
193610,59.3398,-168.55687,1997,"hair crab","Total female",43,4.9,3.2,100,77
193611,59.33449,-169.8728,1997,"hair crab","Total female",60,7,-0.3,105,70
193612,59.3379,-172.50014,1997,"hair crab","Total female",86,8.3,,147,127
193613,59.66717,-167.94694,1997,"hair crab","Total female",35,4.9,3.6,96,89
193621,59.99954,-168.63143,1997,"hair crab","Total female",40,6.3,2.4,102,84
193773,57.00579,-161.5573,1997,"hair crab","Total female",68,9,,13,68
193774,57.32784,-162.76317,1997,"hair crab","Total female",48,7.6,2.1,22,69
193775,57.33478,-160.9298,1997,"hair crab","Total female",62,9.4,2.6,13,81
193776,57.32517,-170.25365,1997,"hair crab","Total female",56,6.5,4.1,116,72
186706,59.00551,-169.17903,1998,"hair crab","Total male",54,8,3,99,140
186707,59.33329,-167.91699,1998,"hair crab","Total male",41,4.7,3.7,70,76
186743,59.32585,-168.57745,1998,"hair crab","Total male",42,7,4,106,162
186744,59.3338,-169.23246,1998,"hair crab","Total male",50,8,3.4,100,142
186745,59.66027,-168.61643,1998,"hair crab","Total male",37,7,4.1,107,475
186746,60.01125,-167.98932,1998,"hair crab","Total male",26,5.3,4.8,67,69
186747,59.98844,-168.65434,1998,"hair crab","Total male",37,7.4,4.1,108,153
186977,55.99345,-162.26383,1998,"hair crab","Total male",71,7.8,5.4,26,80
187159,56.33078,-162.80299,1998,"hair crab","Total male",78,7.5,4,23,66
187160,56.66386,-162.78664,1998,"hair crab","Total male",72,8.5,3.5,22,70
187161,56.66938,-160.98654,1998,"hair crab","Total male",68,6.2,4.1,13,80
187162,56.66278,-160.37013,1998,"hair crab","Total male",60,7,4.2,8,69
187163,56.99205,-162.17448,1998,"hair crab","Total male",62,6.9,3.4,23,77
187164,57.00342,-161.5644,1998,"hair crab","Total male",72,5.8,3,11,142
187165,56.99284,-160.94744,1998,"hair crab","Total male",68,5.8,3.4,14,80
187166,56.9966,-160.33024,1998,"hair crab","Total male",63,5.5,3.8,7,764
187167,56.99519,-159.6988,1998,"hair crab","Total male",56,5.8,4.9,10,165
187168,56.99563,-169.5471,1998,"hair crab","Total male",60,7.3,3,86,138
187178,57.00076,-170.15512,1998,"hair crab","Total male",69,6.7,4.1,85,68
187179,56.99679,-170.77604,1998,"hair crab","Total male",95,6.1,4,118,64
187180,56.83502,-169.30073,1998,"hair crab","Total male",81,7.3,3.4,90,65
187181,56.83138,-169.90553,1998,"hair crab","Total male",73,7.5,4.3,91,178
187182,57.33031,-165.25511,1998,"hair crab","Total male",65,6.7,2.6,44,70
187183,57.33124,-162.75849,1998,"hair crab","Total male",50,6.6,3.7,20,68
187184,57.31315,-162.15389,1998,"hair crab","Total male",51,6,3.9,22,82
187185,57.33561,-161.53799,1998,"hair crab","Total male",57,5.5,3.6,12,148
187186,57.32736,-160.30762,1998,"hair crab","Total male",62,4.6,4.1,6,330
187187,57.34664,-168.98577,1998,"hair crab","Total male",71,8.1,3.1,92,1465
187188,57.33092,-169.61232,1998,"hair crab","Total male",63,8.3,2.4,121,1102
187189,57.32915,-170.21191,1998,"hair crab","Total male",54,7.6,4.3,122,139
187190,57.14475,-169.85533,1998,"hair crab","Total male",55,6.7,4.9,90,773
187191,57.66308,-167.77154,1998,"hair crab","Total male",69,7.8,2.9,75,141
187192,57.66289,-168.413,1998,"hair crab","Total male",70,8.6,3.4,100,148
187193,57.66938,-169.04198,1998,"hair crab","Total male",69,7.9,2.4,94,135
187384,57.6675,-169.6543,1998,"hair crab","Total male",72,8,2.1,119,142
187385,57.4971,-168.7454,1998,"hair crab","Total male",72,8.7,3.2,99,207
187386,57.50387,-169.36447,1998,"hair crab","Total male",71,8.1,2.7,93,773
